review,sentiment
"movie starred totally forgotten star 1930s , Jack Pearl ( radio ' "" Baron Munchausen "" ) well Jimmy Durante. However , 7-1/2 decade later , ' billed Three Stooges film one film average person would recognize today. Film fanatic also recognize wonderful Edna May Oliver well Zazu Pitts.<br / ><br / >As Stooges , film early day -- MGM idea team. point , known "" Ted Healy Stooges "" Healy front man. Fortunately Stooges , soon left nasty rather untalented man ( read -- ' see mean ) rest history. Within year , making successful short Columbia executive MGM soon kicking losing team. sort thing common occurrence MGM , great studio idea comedy ( film Buster Keaton , Laurel Hardy , Abbott Costello others ) . fact , left Columbia , MGM put wide variety odd film role -- including acting Clark Gable Joan Crawford DANCING LADY. , oddly , film ' act team -- various supporting role , Larry playing piano ! <br / ><br / >This particular film begin Pearl Durante lost African jungle. rescued brought home , sense structure film fall apart film becomes almost like variety show -- punctuated scene lead there. Pearl , could really see never made successful transition film , personality slug ( slightly le welcome ) . Durante , never knew public saw -- least far film concerned -- loud ... loud ! apparently took time helping MGM ruin Buster Keaton ' career make film. Together , Pearl Durante rely lot verbal humor( ? ) Vaudeville-style routine tend fall rather flat.<br / ><br / >In film , Stooges ' yet right chemistry. Seeing Healy job Moe later film odd. film pretty good , segment short , came camera quickly allow really get routines. Stooges fan might frustrated , though die-hard fan may want see complete life-long goal seeing everything Stooge -- even rotten Joe DeRita Joe Besser film ( oh , got bad death Shemp Curly ) .<br / ><br / >Overall , film rather dull disappointing. However , couple interesting thing look mess. 13 minute mark , see brief scene tour guide bus singing. Look carefully , Walter Brennan role ' certainly never expect ! Another unusual thing look film "" Clean Whistle "" song starting 22 minute film. song dance number clearly example so-called "" Pre-Code "" scene never would allowed film 1934 ( Production Code strengthened ) . Despite word "" Clean "" title , ' titillating number naked woman showing lot flesh -- enough stimulate enough really show anything ! ' quite shocking seen today , though excess pretty common early 1930s. Finally , 63 minute mark , see Jimmy Durante set race relation back decades. See film , ' see mean !",negative
"Carol ( Vanessa Hidalgo ) start looking brother ' death , begin suspect something sinister "" natural cause "" . closer get truth , threat becomes sister-in-law , Fiona ( Helga Line ) , rest local Satanists. ' whatever necessary put stop nosy ways.<br / ><br / >If ' sleazy , Satanic-themed movie , Black Candles lot offer. movie filled plenty nudity ritualistic soft-core sex. One scene particular involving young woman goat must seen believed. Unfortunately , sleaze world ' save Black Candles. movie total bore. one scene ' already mentioned , numerous sex scene ' shocking certainly ' sexy. acting spotty best. Even genre favorite Helga Line give disappointing performance. plot really ' matter. main function seems hold string dull sex scene together. ' familiar one movie directed Jose Ramon Larraz. Compared Daughters Darkness masterfully mix eroticism horror , Black Candles come amateurish. 3/10 best .",negative
"One intelligent serial killer movie recent history. ZODIAC KILLER offer imaginative take background history one notorious serial killers. filmmaker create unexpectedly good insight pathology mysterious killer , anyone remembers Zodiac intrigued. Others want discover enigmatic criminal. Unlike many serial killer , Zodiac insane methodical self-promoter. director play viewer expectation pull off. film constructed murder mystery , "" cold case "" -style thriller. intelligent investigative/procedural-style horror film put-off gore-hounds search cheap thrills.<br / ><br / >Some people dislike movie shot video. attitude old-style provincial. attitude view movie put technical issue entertainment value artistic value. attitude way out. ZODIAC KILLER low-budget film , doubt , discerning viewer look beyond find carefully-crafted gem .",positive
"' read review found comparison movie v real life ( eg take get music school ) , Britney Bashing , etc , etc. let ' focus movie message.<br / ><br / >I rated movie 7 10 age range 8 14 year , family movie. average adult male .... 2 10.<br / ><br / >I like pop/rock music , ' 45. know Britney Spears never realised actually sang Stronger read credit reviews. ' recognise poster wall worried ' self promotion ' .<br / ><br / >I watch movie entertained. ' care casting , lighting , producer , director , etc. movie entertain me.<br / ><br / >I watched movie message. world ' greatest epidemic low self-esteem ( whole story ) watched message mind , area interest. movie light , bright breezy , great kids. found Texan twang began fade throughout movie course many way convey give up/don ' give message , yeh , bit predictable. Great message though ... them.<br / ><br / >This movie great family movie , bloke watching , get Hannibal .",positive
"like movie fine work cinema , made people care enough make art home movies. filled Super-surfer Greg Noll ' home movie , boatload amateur video others align 50-year passion. Nevertheless , expanded degree approach aesthetic glory. filled artistic talent , athletic talent , however trivial might think surfing athletic. Surfers astronaut test-pilots. surgeons( perhaps ) Ph.d ' s( , perhaps ) . belief quest surfer. belief beauty human goofiness. belief great gift peace , come cessation war. Surfers celebrate cessation war north beach Hawaiian island attacked Japanese zero fifteen year before. celebrates down-time country fought cold war-instead hot-war - Russian socialists. Surfing ultimate narcissism. dangerous , slightly historical. suspect Alexander Great would celebrated surfing technique. go conquer dozen country get favorable press received. movie military heroes. guns. beach-head surfer conquer beer-stand surfboard shop. problem. Peace desperate. joy exhalation .",positive
"hard time staying awake two hour opening episode. dumbed extent , doubt learned single thing. graphic rudimentary. small idea repeated ad nauseum. Contrast Cosmos series hosted Carl Sagan. good musical theme. music coming infernal 10-dimensional Strings .",negative
"Although plot film bit far-fetched , worth seeing performance Michaels Caine Gambon. latter delivers truly wonderful Dublin accent. Caine ham ... exactly character playing do. Entertaining fun , hour half easy watching .",positive
"movie badly written , directed acted beggar belief. remade better script , director casting service. worst problem acting. Jennifer Beals one hand polished , professional totally believable , hand , Ri ' chard , woefully miscast jarring particular piece. Peter Gallagher Jenny Levine awful slave owning ( keeping ) couple , although normally fine work. actor ( director ) attempted accent -- inconsistent unbelievable. Much better concentrated good job actual English. casting ludicrous. child "" African "" merchant ( thus le socially desirable gen de couleur society ) cast pale skinned actor , supposedly socially desirable Marcel , pronounced African feature , including obviously dyed blond "" fro "" ? ' casting director cannot bothered read script casting chose appropriate actor large pool extremely talented physically diverse actor color. ' weird ! could great movie re-made , people respect material choose appropriate skilled actors. plenty good actor , would fun see Jennifer Beals , Daniel Sunjata Gloria Reuben would appropriate cast , good script decent direction .",negative
"younger( oh 2 ) watched Barney first time , liked it. , back ' exactly brain , either. look back see horrible show "" Barney "" really : First , EVERYTHING show creepy. Barney , main character , horrendous 9-foot tall talking , purple dinosaur teach 13-year-olds "" imagination .... "" ( *shudders* ) B.J.( know thinking name. ) smaller yet creepier yellow dinosaur put "" supposudly "" cool. fact , exact opposite. watching episode B.J. dumbly trudging slightly turned back cap , making no-so-funny joke , wanted scream. Baby Bop-oh-oh-god ! ( *vomits* ) oh-oh-OH-anyway Baby Bop worst idea character EVER. green triceratops( ' dinosaur ) carry yellow blanket. remark "" hee-hee-hee "" Barney ' praise cry ' super-deeee-doooper "" , make hard sit episode , Seventh grader learn shape manners.<br / ><br / >And , friend , make show truly horrible .",negative
"Steve McQueen certainly lot loyal fan there. certainly charismatic fellow , one charismatic big screen ever knew. even McQueen ' save turkey film , shot look like brownie camera actual location St. Louis.<br / ><br / >McQueen ' new kid criminal record brought planning bank heist one gang. ' broad hint ' gay relationship going young Steve David Clarke. ' liked heist member , mainly lack criminal resume. <br / ><br / >Steve also girl friend Molly McCarthy suspect something afoot , especially start hanging around Crahan Denton James Dukas well Clarke , pretty rough characters. would certainly get suspicion aroused.<br / ><br / >The Great St. Louis Bank Robbery two director Charles Guggenheim John Stix. Guggenheim mostly documentary Stix ' much anything. One two joker decided Steve ' performance best served bad Marlon Brando imitation. <br / ><br / >This film may go worst ever done Steve McQueen. ' willing bet Dick Powell Four Star Productions already signed Wanted Dead Alive ' believe would saw this.<br / ><br / >Or would seen something public would overlooked except dressing turkey .",negative
